time,position,radius,angle,hingeF,fitness,freqI2,freqI1I3,freqN3,freqHinge,actI2,actI1I3,acthinge,fitness,seaweedforce
1.471176,-0.000450,0.005000,82.861037,-67.182632,0.000000,20.000000,0.000000,0.000000,0.000000,0.430959,0.000000,0.000000,0.000000,0.000000
1.481184,-0.000420,0.005000,82.292228,-67.078989,0.000000,20.000000,0.000000,0.000000,0.000000,0.433112,0.000000,0.000000,0.000000,0.000000
1.491192,-0.000390,0.005000,81.725815,-66.978044,0.000000,20.000000,0.000000,0.000000,0.000000,0.435257,0.000000,0.000000,0.000000,0.000000
1.501200,-0.000360,0.005000,81.163164,-66.879434,0.000000,20.000000,0.000000,0.000000,0.000000,0.437393,0.000000,0.000000,0.000000,0.000000
1.511208,-0.000332,0.005000,80.605454,-66.784686,0.000000,20.000000,0.000000,0.000000,0.000000,0.439521,0.000000,0.000000,0.000000,0.000000
1.521216,-0.000304,0.005000,80.053695,-66.693564,0.000000,20.000000,0.000000,0.000000,0.000000,0.441640,0.000000,0.000000,0.000000,0.000000
1.531224,-0.000277,0.005000,79.508744,-66.606222,0.000000,20.000000,0.000000,0.000000,0.000000,0.443751,0.000000,0.000000,0.000000,0.000000
1.541232,-0.000250,0.005000,78.971329,-66.522465,0.000000,20.000000,0.000000,0.000000,0.000000,0.445854,0.000000,0.000000,0.000000,0.000000
1.551240,-0.000225,0.005000,78.442057,-66.442828,0.000000,20.000000,0.000000,0.000000,0.000000,0.447948,0.000000,0.000000,0.000000,0.000000
1.561248,-0.000200,0.005000,77.921432,-66.367640,0.000000,20.000000,0.000000,0.000000,0.000000,0.450034,0.000000,0.000000,0.000000,0.000000
1.571256,-0.000175,0.005000,77.409864,-66.296998,0.000000,20.000000,0.000000,0.000000,0.000000,0.452112,0.000000,0.000000,0.000000,0.000000
1.581264,-0.000152,0.005000,76.907682,-66.230848,0.000000,20.000000,0.000000,0.000000,0.000000,0.454181,0.000000,0.000000,0.000000,0.000000
1.591272,-0.000129,0.005000,76.415140,-66.168807,0.000000,20.000000,0.000000,0.000000,0.000000,0.456243,0.000000,0.000000,0.000000,0.000000
1.601280,-0.000106,0.005000,75.932431,-66.111318,0.000000,20.000000,0.000000,0.000000,0.000000,0.458296,0.000000,0.000000,0.000000,0.000000
1.611288,-0.000084,0.005000,75.459689,-66.058447,0.000000,20.000000,0.000000,0.000000,0.000000,0.460341,0.000000,0.000000,0.000000,0.000000
1.621296,-0.000063,0.005000,74.996998,-66.010824,0.000000,20.000000,0.000000,0.000000,0.000000,0.462377,0.000000,0.000000,0.000000,0.000000
1.631304,-0.000043,0.005000,74.544398,-65.966947,0.000000,20.000000,0.000000,0.000000,0.000000,0.464406,0.000000,0.000000,0.000000,0.000000
1.641312,-0.000022,0.005000,74.101891,-65.927760,0.000000,20.000000,0.000000,0.000000,0.000000,0.466427,0.000000,0.000000,0.000000,0.000000
1.651320,-0.000003,0.005000,73.669445,-65.893699,0.000000,20.000000,0.000000,0.000000,0.000000,0.468439,0.000000,0.000000,0.000000,0.000000
1.661328,0.000016,0.005000,73.246999,-65.863441,0.000000,20.000000,0.000000,0.000000,0.000000,0.470444,0.000000,0.000000,0.000000,0.000000
1.671336,0.000035,0.005000,72.834466,-65.838319,0.000000,20.000000,0.000000,0.000000,0.000000,0.472440,0.000000,0.000000,0.000000,0.000000
1.681344,0.000053,0.005000,72.431736,-65.816876,0.000000,20.000000,0.000000,0.000000,0.000000,0.474429,0.000000,0.000000,0.000000,0.000000
1.691352,0.000070,0.005000,72.038681,-65.800362,0.000000,20.000000,0.000000,0.000000,0.000000,0.476410,0.000000,0.000000,0.000000,0.000000
1.701360,0.000087,0.005000,71.655157,-65.787697,0.000000,20.000000,0.000000,0.000000,0.000000,0.478383,0.000000,0.000000,0.000000,0.000000
1.711368,0.000104,0.005000,71.281005,-65.779334,0.000000,20.000000,0.000000,0.000000,0.000000,0.480348,0.000000,0.000000,0.000000,0.000000
1.721376,0.000120,0.005000,70.916055,-65.775266,0.000000,20.000000,0.000000,0.000000,0.000000,0.482306,0.000000,0.000000,0.000000,0.000000
1.731384,0.000136,0.005000,70.560128,-65.775251,0.000000,20.000000,0.000000,0.000000,0.000000,0.484255,0.000000,0.000000,0.000000,0.000000
1.741392,0.000151,0.005000,70.213036,-65.778320,0.000000,20.000000,0.000000,0.000000,0.000000,0.486197,0.000000,0.000000,0.000000,0.000000
1.751400,0.000166,0.005000,69.874586,-65.785762,0.000000,20.000000,0.000000,0.000000,0.000000,0.488131,0.000000,0.000000,0.000000,0.000000
1.761408,0.000181,0.005000,69.544580,-65.796908,0.000000,20.000000,0.000000,0.000000,0.000000,0.490057,0.000000,0.000000,0.000000,0.000000
